Timestamp,Src IP,Dst IP,Src Port,Dst Port,Protocol,SYN Count,ACK Count,FIN Count,RST Count,PSH Count,URG Count,Total Bytes,Total Bwd Bytes,Total Packets,Flow Duration,Flow IAT Mean,Flow IAT Std,Flow IAT Max,TTL,Init Win Bytes Forward,Label
1700000238875,10.0.0.66,10.0.0.12,50075,22,TCP,1,0,0,1,0,0,120,80,2,72,24.89,8.82,70.99,64,65535,Initial Access
1700000238910,10.0.0.66,10.0.0.12,34097,22,TCP,1,0,0,1,0,0,120,80,2,89,24.32,12.27,108.59,64,65535,Initial Access
1700000238912,10.0.0.66,10.0.0.12,49908,3389,TCP,1,0,0,1,0,0,120,80,2,126,31.86,13.82,91.66,64,65535,Initial Access
1700000238927,10.0.0.66,10.0.0.12,21549,22,TCP,1,0,0,1,0,0,120,80,2,157,26.91,12.14,100.06,64,65535,Initial Access
1700000238991,10.0.0.15,10.0.0.15,37218,443,TCP,1,1,0,0,0,0,1127,4680,11,88,39.86,12.34,85.42,64,65535,BENIGN
1700000239001,10.0.0.11,10.0.0.21,18860,443,TCP,1,1,0,0,0,0,829,5635,18,104,26.08,11.46,98.89,64,65535,BENIGN
1700000239040,10.0.0.66,10.0.0.12,18841,22,TCP,1,0,0,1,0,0,120,80,2,139,21.6,12.1,73.78,64,65535,Initial Access
1700000239402,10.0.0.66,10.0.0.12,51595,3389,TCP,1,1,0,0,0,0,1400,80,12,168,27.1,6.22,101.19,64,65535,Initial Access
1700000239545,10.0.0.66,10.0.0.12,64179,22,TCP,1,0,0,1,0,0,120,80,2,157,31.27,8.94,89.37,64,65535,Initial Access
1700000239717,10.0.0.66,10.0.0.12,62999,3389,TCP,1,1,0,0,0,0,1400,80,12,133,23.83,8.99,92.7,64,65535,Initial Access
1700000239855,10.0.0.22,10.0.0.13,34014,80,TCP,1,1,0,0,0,0,2516,4136,12,136,34.65,6.83,98.68,64,65535,BENIGN
1700000240034,10.0.0.12,10.0.0.1,3712,53,TCP,1,1,0,0,0,0,3190,4552,17,169,24.19,10.04,81.18,64,65535,BENIGN
1700000240065,10.0.0.21,10.0.0.21,13259,53,TCP,1,1,0,0,0,0,3298,5713,13,84,33.92,9.55,97.02,64,65535,BENIGN
1700000240121,10.0.0.66,10.0.0.12,39123,3389,TCP,1,0,0,1,0,0,120,80,2,80,37.81,11.39,70.92,64,65535,Initial Access
1700000240280,10.0.0.66,10.0.0.12,38629,3389,TCP,1,0,0,1,0,0,120,80,2,107,39.17,6.48,79.88,64,65535,Initial Access
1700000240302,10.0.0.22,10.0.0.13,46707,443,TCP,1,1,0,0,0,0,3647,5598,13,90,22.57,9.03,98.21,64,65535,BENIGN
1700000240445,10.0.0.21,10.0.0.1,18745,80,TCP,1,1,0,0,0,0,1704,3332,15,100,22.42,11.93,97.49,64,65535,BENIGN
1700000240663,10.0.0.21,10.0.0.1,2192,53,TCP,1,1,0,0,0,0,1047,7147,9,101,37.41,11.0,93.35,64,65535,BENIGN
1700000240838,10.0.0.66,10.0.0.12,18617,3389,TCP,1,0,0,1,0,0,120,80,2,116,20.77,11.12,72.42,64,65535,Initial Access
1700000240974,10.0.0.66,10.0.0.12,21162,3389,TCP,1,0,0,1,0,0,120,80,2,105,20.66,12.3,94.89,64,65535,Initial Access
1700000241019,10.0.0.66,10.0.0.12,20126,22,TCP,1,0,0,1,0,0,120,80,2,116,24.64,12.07,78.84,64,65535,Initial Access
1700000241020,10.0.0.21,10.0.0.1,28259,443,TCP,1,1,0,0,0,0,2101,6821,14,161,32.72,10.18,84.12,64,65535,BENIGN
1700000241058,10.0.0.66,10.0.0.12,1062,3389,TCP,1,0,0,1,0,0,120,80,2,150,25.97,10.29,102.59,64,65535,Initial Access
1700000241088,10.0.0.13,10.0.0.1,21676,80,TCP,1,1,0,0,0,0,2861,6263,9,103,31.15,7.06,87.85,64,65535,BENIGN
1700000241108,10.0.0.66,10.0.0.12,60850,3389,TCP,1,0,0,1,0,0,120,80,2,70,20.03,12.34,73.41,64,65535,Initial Access
1700000241267,10.0.0.21,10.0.0.1,59595,80,TCP,1,1,0,0,0,0,3742,5683,12,149,25.4,10.35,98.1,64,65535,BENIGN
1700000241411,10.0.0.22,10.0.0.21,27276,53,TCP,1,1,0,0,0,0,3412,1618,12,118,26.6,6.47,76.38,64,65535,BENIGN
1700000241426,10.0.0.66,10.0.0.12,1687,3389,TCP,1,0,0,1,0,0,120,80,2,102,26.61,8.81,108.46,64,65535,Initial Access
1700000241429,10.0.0.66,10.0.0.12,47368,3389,TCP,1,1,0,0,0,0,1400,80,12,84,24.33,13.04,85.15,64,65535,Initial Access
1700000241448,10.0.0.66,10.0.0.12,41702,3389,TCP,1,0,0,1,0,0,120,80,2,149,28.89,10.33,83.12,64,65535,Initial Access
1700000241478,10.0.0.66,10.0.0.12,49807,22,TCP,1,1,0,0,0,0,1400,80,12,134,28.5,10.51,109.42,64,65535,Initial Access
1700000241544,10.0.0.66,10.0.0.12,5237,22,TCP,1,1,0,0,0,0,1400,80,12,130,21.97,7.4,82.44,64,65535,Initial Access
1700000241882,10.0.0.15,10.0.0.1,54304,53,TCP,1,1,0,0,0,0,2655,5692,17,164,30.13,12.42,90.99,64,65535,BENIGN
1700000241905,10.0.0.66,10.0.0.12,22500,22,TCP,1,0,0,1,0,0,120,80,2,127,21.89,9.7,82.58,64,65535,Initial Access
1700000241998,10.0.0.66,10.0.0.12,44112,3389,TCP,1,0,0,1,0,0,120,80,2,136,35.62,8.66,78.56,64,65535,Initial Access
1700000242078,10.0.0.13,10.0.0.22,8161,443,TCP,1,1,0,0,0,0,811,2752,14,78,25.08,13.05,71.64,64,65535,BENIGN
1700000242125,10.0.0.11,10.0.0.13,2346,443,TCP,1,1,0,0,0,0,3357,2530,14,100,30.54,9.51,72.8,64,65535,BENIGN
1700000242256,10.0.0.12,10.0.0.11,37496,443,TCP,1,1,0,0,0,0,3817,4376,13,121,26.26,10.13,109.49,64,65535,BENIGN
1700000242313,10.0.0.12,10.0.0.13,12995,80,TCP,1,1,0,0,0,0,3580,2335,9,151,38.91,12.72,95.9,64,65535,BENIGN
1700000242341,10.0.0.22,10.0.0.12,13680,443,TCP,1,1,0,0,0,0,2307,1890,15,120,33.24,11.87,94.26,64,65535,BENIGN
1700000242576,10.0.0.66,10.0.0.12,1458,22,TCP,1,0,0,1,0,0,120,80,2,131,21.29,9.85,91.61,64,65535,Initial Access
1700000242652,10.0.0.66,10.0.0.12,44225,3389,TCP,1,0,0,1,0,0,120,80,2,122,28.48,11.92,85.05,64,65535,Initial Access
1700000242735,10.0.0.21,10.0.0.1,56527,80,TCP,1,1,0,0,0,0,979,1325,12,152,32.68,6.9,88.95,64,65535,BENIGN
1700000242888,10.0.0.66,10.0.0.12,21595,22,TCP,1,0,0,1,0,0,120,80,2,156,35.72,8.99,98.18,64,65535,Initial Access
1700000242956,10.0.0.13,10.0.0.12,44707,443,TCP,1,1,0,0,0,0,3010,2000,14,92,26.26,9.85,83.01,64,65535,BENIGN
1700000243034,10.0.0.66,10.0.0.12,47570,22,TCP,1,0,0,1,0,0,120,80,2,141,35.98,10.86,100.37,64,65535,Initial Access
1700000243091,10.0.0.21,10.0.0.1,36410,80,TCP,1,1,0,0,0,0,2320,1262,11,98,39.86,9.2,79.11,64,65535,BENIGN
1700000243128,10.0.0.13,10.0.0.12,12840,443,TCP,1,1,0,0,0,0,2550,1620,15,79,26.15,13.81,108.88,64,65535,BENIGN
1700000243202,10.0.0.66,10.0.0.12,35362,3389,TCP,1,1,0,0,0,0,1400,80,12,162,21.13,8.32,78.58,64,65535,Initial Access
1700000243240,10.0.0.12,10.0.0.22,48954,53,TCP,1,1,0,0,0,0,1677,5243,16,150,25.56,7.28,81.17,64,65535,BENIGN
1700000243448,10.0.0.66,10.0.0.12,5028,22,TCP,1,0,0,1,0,0,120,80,2,93,34.53,7.4,74.69,64,65535,Initial Access
1700000243495,10.0.0.15,10.0.0.1,45380,80,TCP,1,1,0,0,0,0,1641,4701,18,71,37.81,6.53,75.16,64,65535,BENIGN
1700000243970,10.0.0.15,10.0.0.1,4952,443,TCP,1,1,0,0,0,0,1877,6735,9,152,34.62,11.62,84.94,64,65535,BENIGN
1700000244030,10.0.0.66,10.0.0.12,3261,3389,TCP,1,0,0,1,0,0,120,80,2,88,29.65,10.03,93.73,64,65535,Initial Access
1700000244173,10.0.0.66,10.0.0.12,29249,3389,TCP,1,0,0,1,0,0,120,80,2,130,24.64,10.79,74.42,64,65535,Initial Access
1700000244213,10.0.0.66,10.0.0.12,52552,3389,TCP,1,0,0,1,0,0,120,80,2,78,31.15,6.53,103.15,64,65535,Initial Access
1700000244236,10.0.0.66,10.0.0.12,15094,3389,TCP,1,1,0,0,0,0,1400,80,12,84,34.22,9.08,77.78,64,65535,Initial Access
1700000244368,10.0.0.21,10.0.0.12,5130,443,TCP,1,1,0,0,0,0,4588,1496,16,157,25.48,11.76,107.61,64,65535,BENIGN
1700000244516,10.0.0.66,10.0.0.12,29769,22,TCP,1,0,0,1,0,0,120,80,2,101,20.55,10.09,95.64,64,65535,Initial Access
1700000244605,10.0.0.66,10.0.0.12,38236,22,TCP,1,0,0,1,0,0,120,80,2,145,37.95,13.89,72.1,64,65535,Initial Access
1700000244616,10.0.0.66,10.0.0.12,40986,22,TCP,1,0,0,1,0,0,120,80,2,90,31.5,10.66,97.99,64,65535,Initial Access
1700000244655,10.0.0.22,10.0.0.14,50803,443,TCP,1,1,0,0,0,0,1673,1871,9,84,38.13,6.07,103.15,64,65535,BENIGN
1700000244670,10.0.0.66,10.0.0.12,28137,22,TCP,1,0,0,1,0,0,120,80,2,80,29.17,6.04,71.67,64,65535,Initial Access
1700000244676,10.0.0.14,10.0.0.14,4406,80,TCP,1,1,0,0,0,0,886,6048,12,164,29.38,8.17,98.32,64,65535,BENIGN
1700000244685,10.0.0.14,10.0.0.15,51626,443,TCP,1,1,0,0,0,0,4293,2200,17,98,35.42,10.48,85.53,64,65535,BENIGN
1700000244692,10.0.0.22,10.0.0.15,36561,80,TCP,1,1,0,0,0,0,1540,6357,10,90,29.8,12.64,88.3,64,65535,BENIGN
1700000244762,10.0.0.66,10.0.0.12,46953,3389,TCP,1,0,0,1,0,0,120,80,2,149,29.61,11.99,101.44,64,65535,Initial Access
1700000244821,10.0.0.66,10.0.0.12,60527,22,TCP,1,1,0,0,0,0,1400,80,12,159,26.56,12.8,90.69,64,65535,Initial Access
1700000244828,10.0.0.21,10.0.0.14,13936,53,TCP,1,1,0,0,0,0,2789,6344,13,136,23.82,10.35,106.87,64,65535,BENIGN
1700000244849,10.0.0.66,10.0.0.12,33617,22,TCP,1,1,0,0,0,0,1400,80,12,70,26.62,11.68,91.31,64,65535,Initial Access
1700000245048,10.0.0.22,10.0.0.1,5118,80,TCP,1,1,0,0,0,0,738,4744,12,131,38.45,12.88,77.08,64,65535,BENIGN
1700000245161,10.0.0.14,10.0.0.14,18557,53,TCP,1,1,0,0,0,0,3763,3786,13,162,33.6,8.99,102.78,64,65535,BENIGN
1700000245184,10.0.0.66,10.0.0.12,45116,3389,TCP,1,0,0,1,0,0,120,80,2,82,31.32,7.47,101.88,64,65535,Initial Access
1700000245340,10.0.0.11,10.0.0.14,60763,53,TCP,1,1,0,0,0,0,865,5964,12,98,24.52,8.95,101.17,64,65535,BENIGN
1700000245344,10.0.0.22,10.0.0.1,29250,53,TCP,1,1,0,0,0,0,1471,4247,9,145,37.31,10.07,101.9,64,65535,BENIGN
1700000245479,10.0.0.11,10.0.0.22,11583,53,TCP,1,1,0,0,0,0,2345,5727,16,78,32.86,10.28,79.97,64,65535,BENIGN
1700000245484,10.0.0.66,10.0.0.12,40654,3389,TCP,1,0,0,1,0,0,120,80,2,73,25.42,7.63,82.89,64,65535,Initial Access
1700000245568,10.0.0.13,10.0.0.21,36691,53,TCP,1,1,0,0,0,0,3327,5562,18,122,31.17,8.23,85.5,64,65535,BENIGN
1700000245641,10.0.0.66,10.0.0.12,32311,22,TCP,1,0,0,1,0,0,120,80,2,108,33.18,13.74,101.72,64,65535,Initial Access
1700000245782,10.0.0.22,10.0.0.14,30020,53,TCP,1,1,0,0,0,0,628,1544,9,139,21.76,8.89,83.26,64,65535,BENIGN
1700000245882,10.0.0.66,10.0.0.12,31854,3389,TCP,1,0,0,1,0,0,120,80,2,89,39.47,12.49,73.27,64,65535,Initial Access
1700000245947,10.0.0.66,10.0.0.12,27459,3389,TCP,1,0,0,1,0,0,120,80,2,152,35.92,8.61,93.45,64,65535,Initial Access
1700000245997,10.0.0.13,10.0.0.12,16506,53,TCP,1,1,0,0,0,0,4357,1774,10,77,22.83,10.82,76.61,64,65535,BENIGN
1700000246019,10.0.0.66,10.0.0.12,33683,3389,TCP,1,0,0,1,0,0,120,80,2,168,28.53,8.9,80.11,64,65535,Initial Access
1700000246101,10.0.0.66,10.0.0.12,54088,22,TCP,1,0,0,1,0,0,120,80,2,134,38.43,12.05,93.69,64,65535,Initial Access
1700000246299,10.0.0.14,10.0.0.1,41629,443,TCP,1,1,0,0,0,0,4448,3337,16,83,28.43,7.05,93.01,64,65535,BENIGN
1700000246322,10.0.0.66,10.0.0.12,36679,22,TCP,1,0,0,1,0,0,120,80,2,72,20.62,10.69,82.51,64,65535,Initial Access
1700000246417,10.0.0.66,10.0.0.12,11641,3389,TCP,1,0,0,1,0,0,120,80,2,121,35.6,11.22,99.59,64,65535,Initial Access
1700000246478,10.0.0.12,10.0.0.15,27671,53,TCP,1,1,0,0,0,0,4177,5231,18,105,25.37,12.34,81.33,64,65535,BENIGN
1700000246485,10.0.0.66,10.0.0.12,28498,3389,TCP,1,0,0,1,0,0,120,80,2,79,20.78,7.86,70.39,64,65535,Initial Access
1700000246489,10.0.0.66,10.0.0.12,61524,22,TCP,1,0,0,1,0,0,120,80,2,161,36.78,10.11,89.72,64,65535,Initial Access
1700000247034,10.0.0.66,10.0.0.12,35833,22,TCP,1,0,0,1,0,0,120,80,2,168,29.29,10.79,89.09,64,65535,Initial Access
1700000247036,10.0.0.66,10.0.0.12,4566,22,TCP,1,0,0,1,0,0,120,80,2,85,22.1,13.66,95.94,64,65535,Initial Access
1700000247104,10.0.0.66,10.0.0.12,50016,3389,TCP,1,0,0,1,0,0,120,80,2,72,37.19,6.21,95.96,64,65535,Initial Access
1700000247152,10.0.0.22,10.0.0.22,4856,53,TCP,1,1,0,0,0,0,2421,6388,13,87,37.06,12.68,102.23,64,65535,BENIGN
1700000247158,10.0.0.66,10.0.0.12,15726,3389,TCP,1,0,0,1,0,0,120,80,2,129,25.65,11.26,73.19,64,65535,Initial Access
1700000247270,10.0.0.66,10.0.0.12,47785,22,TCP,1,0,0,1,0,0,120,80,2,77,34.43,6.3,96.46,64,65535,Initial Access
1700000247325,10.0.0.66,10.0.0.12,13019,22,TCP,1,0,0,1,0,0,120,80,2,107,27.5,8.98,91.15,64,65535,Initial Access
1700000247342,10.0.0.13,10.0.0.1,36910,443,TCP,1,1,0,0,0,0,3440,5665,13,77,27.6,12.86,83.24,64,65535,BENIGN
1700000247450,10.0.0.22,10.0.0.1,48109,53,TCP,1,1,0,0,0,0,1728,6395,16,154,36.52,13.26,74.54,64,65535,BENIGN
1700000247664,10.0.0.66,10.0.0.12,37825,22,TCP,1,0,0,1,0,0,120,80,2,146,32.87,7.88,97.68,64,65535,Initial Access
1700000247680,10.0.0.66,10.0.0.12,30710,22,TCP,1,0,0,1,0,0,120,80,2,146,22.85,10.34,79.45,64,65535,Initial Access
1700000247735,10.0.0.66,10.0.0.12,54213,22,TCP,1,0,0,1,0,0,120,80,2,83,28.67,10.48,86.17,64,65535,Initial Access
1700000247823,10.0.0.66,10.0.0.12,26600,22,TCP,1,0,0,1,0,0,120,80,2,166,27.61,12.93,98.33,64,65535,Initial Access
1700000247843,10.0.0.66,10.0.0.12,40978,22,TCP,1,0,0,1,0,0,120,80,2,138,34.85,10.71,106.56,64,65535,Initial Access
1700000248165,10.0.0.66,10.0.0.12,1469,22,TCP,1,0,0,1,0,0,120,80,2,168,26.2,7.3,83.2,64,65535,Initial Access
1700000248284,10.0.0.66,10.0.0.12,56291,3389,TCP,1,0,0,1,0,0,120,80,2,120,31.16,6.95,93.87,64,65535,Initial Access
1700000248467,10.0.0.66,10.0.0.12,21047,3389,TCP,1,0,0,1,0,0,120,80,2,135,34.27,7.92,100.9,64,65535,Initial Access
1700000248642,10.0.0.14,10.0.0.22,20589,53,TCP,1,1,0,0,0,0,2425,4585,9,167,36.37,13.16,94.62,64,65535,BENIGN
1700000248668,10.0.0.66,10.0.0.12,11124,3389,TCP,1,0,0,1,0,0,120,80,2,117,28.41,8.38,106.3,64,65535,Initial Access
1700000248669,10.0.0.66,10.0.0.12,51836,22,TCP,1,0,0,1,0,0,120,80,2,105,25.97,9.03,81.45,64,65535,Initial Access
1700000248677,10.0.0.66,10.0.0.12,40143,3389,TCP,1,0,0,1,0,0,120,80,2,78,33.62,11.17,93.78,64,65535,Initial Access
1700000248767,10.0.0.66,10.0.0.12,34943,22,TCP,1,0,0,1,0,0,120,80,2,75,32.55,12.94,109.15,64,65535,Initial Access
1700000248772,10.0.0.66,10.0.0.12,2275,22,TCP,1,0,0,1,0,0,120,80,2,127,27.41,11.92,95.44,64,65535,Initial Access
1700000248796,10.0.0.22,10.0.0.21,43222,53,TCP,1,1,0,0,0,0,4512,5094,17,144,31.7,7.96,97.07,64,65535,BENIGN
1700000248939,10.0.0.15,10.0.0.22,10595,80,TCP,1,1,0,0,0,0,2699,4869,10,81,37.36,9.29,79.88,64,65535,BENIGN
1700000248960,10.0.0.14,10.0.0.15,37888,80,TCP,1,1,0,0,0,0,2615,7055,15,155,34.85,12.68,93.12,64,65535,BENIGN
1700000249010,10.0.0.14,10.0.0.22,11093,443,TCP,1,1,0,0,0,0,4423,2879,16,86,24.54,13.01,92.99,64,65535,BENIGN
1700000249118,10.0.0.11,10.0.0.1,14849,443,TCP,1,1,0,0,0,0,2532,1953,10,126,25.07,9.88,72.2,64,65535,BENIGN
1700000249153,10.0.0.14,10.0.0.21,48207,443,TCP,1,1,0,0,0,0,2387,2953,16,137,39.9,11.26,108.63,64,65535,BENIGN
1700000249221,10.0.0.66,10.0.0.12,56764,3389,TCP,1,0,0,1,0,0,120,80,2,109,24.13,6.14,85.2,64,65535,Initial Access
1700000249226,10.0.0.15,10.0.0.13,48151,80,TCP,1,1,0,0,0,0,3417,3136,17,71,35.4,6.69,81.02,64,65535,BENIGN
1700000249288,10.0.0.66,10.0.0.12,21006,3389,TCP,1,0,0,1,0,0,120,80,2,133,29.8,11.0,76.87,64,65535,Initial Access
1700000249314,10.0.0.66,10.0.0.12,33439,3389,TCP,1,1,0,0,0,0,1400,80,12,90,35.23,13.42,94.14,64,65535,Initial Access
1700000249329,10.0.0.66,10.0.0.12,51619,3389,TCP,1,0,0,1,0,0,120,80,2,167,37.85,7.45,79.74,64,65535,Initial Access
1700000249373,10.0.0.11,10.0.0.1,52789,80,TCP,1,1,0,0,0,0,4586,3101,9,111,26.06,7.34,81.06,64,65535,BENIGN
1700000249484,10.0.0.12,10.0.0.11,19362,80,TCP,1,1,0,0,0,0,3378,2963,18,169,21.97,13.37,86.06,64,65535,BENIGN
1700000249580,10.0.0.66,10.0.0.12,46960,3389,TCP,1,0,0,1,0,0,120,80,2,151,29.21,11.6,85.44,64,65535,Initial Access
1700000249615,10.0.0.66,10.0.0.12,46865,3389,TCP,1,0,0,1,0,0,120,80,2,116,35.6,11.94,107.39,64,65535,Initial Access
1700000249643,10.0.0.12,10.0.0.1,55919,443,TCP,1,1,0,0,0,0,1791,3525,12,73,21.56,7.65,81.47,64,65535,BENIGN
1700000249771,10.0.0.21,10.0.0.1,55443,53,TCP,1,1,0,0,0,0,726,6494,16,91,25.06,13.55,100.39,64,65535,BENIGN
1700000249811,10.0.0.21,10.0.0.21,26832,80,TCP,1,1,0,0,0,0,909,1993,10,97,37.97,11.44,104.14,64,65535,BENIGN
1700000250030,10.0.0.15,10.0.0.1,30909,80,TCP,1,1,0,0,0,0,838,1424,10,90,31.58,9.22,100.54,64,65535,BENIGN
1700000250043,10.0.0.66,10.0.0.12,60800,22,TCP,1,0,0,1,0,0,120,80,2,125,27.57,10.05,89.35,64,65535,Initial Access
1700000250150,10.0.0.66,10.0.0.12,53073,3389,TCP,1,0,0,1,0,0,120,80,2,93,23.97,8.49,104.57,64,65535,Initial Access
1700000250344,10.0.0.66,10.0.0.12,1318,3389,TCP,1,0,0,1,0,0,120,80,2,155,31.28,11.42,95.85,64,65535,Initial Access
1700000250382,10.0.0.13,10.0.0.1,42411,80,TCP,1,1,0,0,0,0,2721,2657,14,119,39.56,11.42,93.14,64,65535,BENIGN
1700000250571,10.0.0.66,10.0.0.12,47030,3389,TCP,1,0,0,1,0,0,120,80,2,165,38.88,10.34,77.23,64,65535,Initial Access
1700000250612,10.0.0.66,10.0.0.12,58591,3389,TCP,1,0,0,1,0,0,120,80,2,142,30.96,7.08,88.92,64,65535,Initial Access
1700000250667,10.0.0.15,10.0.0.1,61860,443,TCP,1,1,0,0,0,0,674,2687,14,100,35.22,11.74,79.89,64,65535,BENIGN
1700000250902,10.0.0.66,10.0.0.12,31499,3389,TCP,1,0,0,1,0,0,120,80,2,80,21.86,10.75,87.36,64,65535,Initial Access
1700000250911,10.0.0.13,10.0.0.22,54362,53,TCP,1,1,0,0,0,0,1774,5171,13,84,22.57,12.64,88.2,64,65535,BENIGN
1700000250967,10.0.0.13,10.0.0.1,63086,443,TCP,1,1,0,0,0,0,736,3625,14,128,23.08,11.65,73.2,64,65535,BENIGN
1700000251000,10.0.0.66,10.0.0.12,14626,22,TCP,1,0,0,1,0,0,120,80,2,134,31.35,7.96,96.16,64,65535,Initial Access
1700000251096,10.0.0.66,10.0.0.12,17357,3389,TCP,1,0,0,1,0,0,120,80,2,133,38.88,10.46,88.4,64,65535,Initial Access
1700000251184,10.0.0.14,10.0.0.1,36166,443,TCP,1,1,0,0,0,0,3308,2967,11,106,20.77,11.06,109.44,64,65535,BENIGN
1700000251322,10.0.0.66,10.0.0.12,15447,3389,TCP,1,0,0,1,0,0,120,80,2,88,24.73,7.85,93.79,64,65535,Initial Access
1700000251458,10.0.0.12,10.0.0.14,59182,53,TCP,1,1,0,0,0,0,1023,5113,16,122,31.61,13.47,71.62,64,65535,BENIGN
1700000251574,10.0.0.22,10.0.0.1,56740,443,TCP,1,1,0,0,0,0,1993,6477,13,109,30.98,7.81,109.05,64,65535,BENIGN
1700000251621,10.0.0.66,10.0.0.12,43543,22,TCP,1,1,0,0,0,0,1400,80,12,147,28.14,9.79,94.14,64,65535,Initial Access
1700000251890,10.0.0.13,10.0.0.1,14509,80,TCP,1,1,0,0,0,0,3834,7182,11,159,38.84,12.5,94.51,64,65535,BENIGN
1700000251903,10.0.0.66,10.0.0.12,41800,3389,TCP,1,0,0,1,0,0,120,80,2,95,34.38,7.82,108.25,64,65535,Initial Access
1700000251969,10.0.0.21,10.0.0.1,34829,80,TCP,1,1,0,0,0,0,1468,6196,14,161,37.63,12.46,85.2,64,65535,BENIGN
1700000251985,10.0.0.66,10.0.0.12,44770,3389,TCP,1,0,0,1,0,0,120,80,2,135,20.1,7.19,90.05,64,65535,Initial Access
1700000252078,10.0.0.66,10.0.0.12,22927,3389,TCP,1,0,0,1,0,0,120,80,2,101,37.88,9.57,71.53,64,65535,Initial Access
1700000252690,10.0.0.21,10.0.0.1,45503,53,TCP,1,1,0,0,0,0,836,6721,16,74,23.11,8.54,109.9,64,65535,BENIGN
1700000252715,10.0.0.13,10.0.0.1,16410,53,TCP,1,1,0,0,0,0,652,1383,12,161,27.57,8.67,84.47,64,65535,BENIGN
1700000252904,10.0.0.66,10.0.0.12,26809,3389,TCP,1,0,0,1,0,0,120,80,2,141,22.65,8.85,97.73,64,65535,Initial Access
1700000253302,10.0.0.22,10.0.0.1,18083,53,TCP,1,1,0,0,0,0,3829,1249,18,99,28.46,6.06,103.78,64,65535,BENIGN
1700000253309,10.0.0.15,10.0.0.1,29792,80,TCP,1,1,0,0,0,0,1203,6983,17,134,25.27,9.89,109.13,64,65535,BENIGN
1700000253334,10.0.0.66,10.0.0.12,56055,3389,TCP,1,0,0,1,0,0,120,80,2,86,33.43,7.71,85.13,64,65535,Initial Access
1700000253363,10.0.0.66,10.0.0.12,42057,22,TCP,1,0,0,1,0,0,120,80,2,118,31.79,9.03,97.23,64,65535,Initial Access
1700000253386,10.0.0.15,10.0.0.14,60045,53,TCP,1,1,0,0,0,0,4171,5468,15,151,23.15,7.24,87.44,64,65535,BENIGN
1700000253466,10.0.0.66,10.0.0.12,63490,22,TCP,1,0,0,1,0,0,120,80,2,148,25.43,6.07,92.94,64,65535,Initial Access
1700000253580,10.0.0.66,10.0.0.12,27913,22,TCP,1,0,0,1,0,0,120,80,2,74,23.96,13.4,107.7,64,65535,Initial Access
1700000253781,10.0.0.15,10.0.0.15,57161,53,TCP,1,1,0,0,0,0,2759,2760,9,77,24.93,10.15,93.45,64,65535,BENIGN
1700000253862,10.0.0.22,10.0.0.14,2584,443,TCP,1,1,0,0,0,0,2647,3303,12,146,39.97,12.94,94.66,64,65535,BENIGN
1700000253866,10.0.0.66,10.0.0.12,32319,22,TCP,1,0,0,1,0,0,120,80,2,152,32.06,9.32,105.49,64,65535,Initial Access
1700000253868,10.0.0.12,10.0.0.11,25065,53,TCP,1,1,0,0,0,0,1914,2938,13,74,36.83,11.81,77.31,64,65535,BENIGN
1700000253941,10.0.0.66,10.0.0.12,28278,22,TCP,1,0,0,1,0,0,120,80,2,114,23.72,6.8,106.18,64,65535,Initial Access
1700000253971,10.0.0.66,10.0.0.12,23000,22,TCP,1,0,0,1,0,0,120,80,2,133,24.82,11.29,103.23,64,65535,Initial Access
1700000254018,10.0.0.66,10.0.0.12,52729,3389,TCP,1,0,0,1,0,0,120,80,2,83,21.39,6.13,106.76,64,65535,Initial Access
1700000254028,10.0.0.66,10.0.0.12,53573,22,TCP,1,1,0,0,0,0,1400,80,12,113,25.97,11.56,101.73,64,65535,Initial Access
1700000254412,10.0.0.12,10.0.0.14,54885,53,TCP,1,1,0,0,0,0,1082,2573,17,109,34.78,9.41,79.09,64,65535,BENIGN
1700000254467,10.0.0.13,10.0.0.21,64961,53,TCP,1,1,0,0,0,0,3426,3786,12,136,27.75,6.96,90.17,64,65535,BENIGN
1700000254468,10.0.0.21,10.0.0.1,41169,53,TCP,1,1,0,0,0,0,1185,1724,13,159,32.9,11.26,79.49,64,65535,BENIGN
1700000254539,10.0.0.66,10.0.0.12,52416,3389,TCP,1,0,0,1,0,0,120,80,2,101,23.81,11.69,84.18,64,65535,Initial Access
1700000254544,10.0.0.21,10.0.0.1,29020,443,TCP,1,1,0,0,0,0,4384,4661,11,94,25.3,8.91,101.24,64,65535,BENIGN
1700000254637,10.0.0.66,10.0.0.12,30051,3389,TCP,1,0,0,1,0,0,120,80,2,99,39.37,11.27,99.23,64,65535,Initial Access
1700000254756,10.0.0.22,10.0.0.1,4636,80,TCP,1,1,0,0,0,0,2491,5269,10,150,32.66,6.49,82.31,64,65535,BENIGN
1700000254779,10.0.0.15,10.0.0.1,6883,53,TCP,1,1,0,0,0,0,1806,2205,16,102,38.73,7.24,90.58,64,65535,BENIGN
1700000254897,10.0.0.14,10.0.0.15,40525,443,TCP,1,1,0,0,0,0,1404,1566,16,135,21.68,11.3,93.05,64,65535,BENIGN
1700000254947,10.0.0.66,10.0.0.12,30163,3389,TCP,1,0,0,1,0,0,120,80,2,138,37.31,6.32,101.72,64,65535,Initial Access
1700000255034,10.0.0.14,10.0.0.21,48782,53,TCP,1,1,0,0,0,0,4241,1633,17,74,33.55,13.9,73.42,64,65535,BENIGN
